  1.  316.357239  0.
  2.  316.424469  0.
  3.  317.371704  0.
  4.  317.838959  0.
  5.  317.726196  0.
  6.  315.873413  0.
  7.  314.010681  0.
  8.  312.937927  0.
  9.  312.325165  0.
  10.  313.682404  0.
  11.  314.34964  0.
  12.  315.076874  0.
  13.  315.50412  0.
  14.  316.001343  0.
  15.  317.338593  0.
  16.  318.22583  0.
  17.  317.673065  0.
  18.  316.150299  0.
  19.  313.767578  0.
  20.  311.904816  0.
  21.  311.462036  0.
  22.  312.519287  0.
  23.  313.596527  0.
  24.  314.183777  0.
  25.  314.881012  0.
  26.  315.608246  0.
  27.  316.435486  0.
  28.  317.422699  0.
  29.  316.509949  0.
  30.  315.197174  0.
  31.  313.294434  0.
  32.  311.381683  0.
  33.  311.588928  0.
  34.  312.266174  0.
  35.  313.063416  0.
  36.  313.880646  0.
  37.  314.387878  0.
  38.  315.405121  0.
  39.  316.182343  0.
  40.  316.499603  0.
  41.  315.986816  0.
  42.  314.874054  0.
  43.  312.5513  0.
  44.  311.298584  0.
  45.  310.345825  0.
  46.  311.503052  0.
  47.  312.390289  0.
  48.  313.327515  0.
  49.  313.554749  0.
  50.  314.221985  0.
  51.  315.639252  0.
  52.  316.376465  0.
  53.  315.493713  0.
  54.  313.65094  0.
  55.  311.568176  0.
  56.  309.895416  0.
  57.  309.562683  0.
  58.  310.529938  0.
  59.  311.707153  0.
  60.  312.804413  0.
  61.  315.351654  0.
  62.  314.898895  0.
  63.  313.336121  0.
  64.  311.483368  0.
  65.  309.370605  0.
  66.  309.427826  0.
  67.  310.125061  0.
  68.  311.042297  0.
  69.  311.659576  0.
  70.  312.546814  0.
  71.  312.884064  0.
  72.  314.011292  0.
  73.  313.928528  0.
  74.  313.525757  0.
  75.  312.752991  0.
  76.  310.300232  0.
  77.  309.127472  0.
  78.  308.5047  0.
  79.  309.961945  0.
  80.  310.3992  0.
  81.  311.48645  0.
  82.  312.343689  0.
  83.  313.030945  0.
  84.  314.22818  0.
  85.  314.485413  0.
  86.  314.052643  0.
  87.  312.589874  0.
  88.  310.447113  0.
  89.  308.60437  0.
  90.  307.951599  0.
  91.  309.528839  0.
  92.  310.656067  0.
  93.  311.843292  0.
  94.  311.900574  0.
  95.  312.32782  0.
  96.  313.595062  0.
  97.  314.062286  0.
  98.  313.03952  0.
  99.  311.386749  0.
  100.  309.644012  0.
  101.  307.871246  0.
  102.  307.888489  0.
  103.  309.105713  0.
  104.  310.232941  0.
  105.  310.730194  0.
  106.  311.197449  0.
  107.  311.824707  0.
  108.  312.841919  0.
  109.  313.279175  0.
  110.  312.95639  0.
  111.  311.623657  0.
  112.  309.480865  0.
  113.  307.588104  0.
  114.  307.395355  0.
  115.  308.3526  0.
  116.  309.819824  0.
  117.  310.807068  0.
  118.  311.114319  0.
  119.  312.221588  0.
  120.  313.128815  0.
  121.  313.736053  0.
  122.  312.943298  0.
  123.  312.020538  0.
  124.  309.687775  0.
  125.  308.285004  0.
  126.  307.572235  0.
  127.  308.52948  0.
  128.  309.686707  0.
  129.  310.513947  0.
  130.  311.321198  0.
  131.  312.158447  0.
  132.  313.245697  0.
  133.  313.072937  0.
  134.  312.550171  0.
  135.  311.127411  0.
  136.  309.354645  0.
  137.  307.651886  0.
  138.  307.509125  0.
  139.  308.336365  0.
  140.  309.343597  0.
  141.  310.270844  0.
  142.  310.66806  0.
  143.  311.055298  0.
  144.  311.542572  0.
  145.  312.569824  0.
  146.  312.107056  0.
  147.  310.794281  0.
  148.  308.741516  0.
  149.  306.558746  0.
  150.  306.645996  0.
  151.  307.773224  0.
  152.  308.870483  0.
  153.  309.5177  0.
  154.  310.264954  0.
  155.  310.272186  0.
  156.  312.129456  0.
  157.  312.366699  0.
  158.  311.273926  0.
  159.  310.121155  0.
  160.  308.278412  0.
  161.  306.685638  0.
  162.  306.932892  0.
  163.  308.120117  0.
  164.  309.057343  0.
  165.  309.934601  0.
  166.  310.841827  0.
  167.  311.469055  0.
  168.  312.556305  0.
  169.  313.423584  0.
  170.  312.900818  0.
  171.  311.588043  0.
  172.  309.915283  0.
  173.  308.002533  0.
  174.  307.559753  0.
  175.  308.427002  0.
  176.  308.79425  0.
  177.  309.391479  0.
  178.  310.638702  0.
  179.  311.295959  0.
  180.  312.35318  0.
  181.  312.68045  0.
  182.  311.727692  0.
  183.  310.544922  0.
  184.  308.652161  0.
  185.  306.579407  0.
  186.  306.396637  0.
  187.  307.373871  0.
  188.  308.381104  0.
  189.  309.088348  0.
  190.  309.985596  0.
  191.  310.502838  0.
  192.  311.660065  0.
  193.  312.197327  0.
  194.  311.714569  0.
  195.  309.921814  0.
  196.  307.959045  0.
  197.  306.346283  0.
  198.  306.013519  0.
  199.  307.050751  0.
  200.  308.208008  0.
  201.  309.075226  0.
  202.  309.782471  0.
  203.  310.609711  0.
  204.  311.576935  0.
  205.  311.754181  0.
  206.  311.11145  0.
  207.  309.708679  0.
  208.  307.485931  0.
  209.  305.733154  0.
  210.  305.260406  0.
  211.  306.517639  0.
  212.  307.774872  0.
  213.  308.90213  0.
  214.  309.289368  0.
  215.  310.456604  0.
  216.  311.713837  0.
  217.  312.271057  0.
  218.  311.688324  0.
  219.  310.235565  0.
  220.  307.94281  0.
  221.  306.660034  0.
  222.  306.127289  0.
  223.  307.254517  0.
  224.  308.591766  0.
  225.  309.598999  0.
  226.  309.90625  0.
  227.  311.043488  0.
  228.  312.05072  0.
  229.  312.187958  0.
  230.  311.9552  0.
  231.  310.492462  0.
  232.  308.519684  0.
  233.  306.486938  0.
  234.  306.154175  0.
  235.  307.421417  0.
  236.  308.338654  0.
  237.  309.50589  0.
  238.  309.923126  0.
  239.  311.010345  0.
  240.  311.827606  0.
  241.  312.29483  0.
  242.  312.002075  0.
  243.  310.329346  0.
  244.  308.576569  0.
  245.  306.283813  0.
  246.  306.121033  0.
  247.  307.438293  0.
  248.  308.765533  0.
  249.  309.93277  0.
  250.  310.169983  0.
  251.  311.777222  0.
  252.  312.354462  0.
  253.  312.931702  0.
  254.  312.528961  0.
  255.  310.806183  0.
  256.  308.733459  0.
  257.  306.900696  0.
  258.  306.917938  0.
  259.  307.895172  0.
  260.  308.892395  0.
  261.  309.799652  0.
  262.  310.92688  0.
  263.  311.724121  0.
  264.  312.741364  0.
  265.  313.028595  0.
  266.  312.255829  0.
  267.  310.383057  0.
  268.  308.210327  0.
  269.  306.357574  0.
  270.  306.404816  0.
  271.  307.802032  0.
  272.  308.93927  0.
  273.  309.966522  0.
  274.  310.713745  0.
  275.  311.69101  0.
  276.  312.438232  0.
  277.  312.895477  0.
  278.  312.002716  0.
  279.  310.599945  0.
  280.  308.247192  0.
  281.  306.284454  0.
  282.  306.061676  0.
  283.  307.348938  0.
  284.  308.466156  0.
  285.  309.233398  0.
  286.  310.27063  0.
  287.  310.737885  0.
  288.  312.465118  0.
  289.  313.162354  0.
  290.  312.619598  0.
  291.  311.176819  0.
  292.  309.464081  0.
  293.  306.82132  0.
  294.  306.838562  0.
  295.  307.895813  0.
  296.  309.613037  0.
  297.  310.210297  0.
  298.  310.907532  0.
  299.  311.564758  0.
  300.  313.251984  0.
  301.  313.489227  0.
  302.  312.736481  0.
  303.  311.233704  0.
  304.  309.000946  0.
  305.  306.678192  0.
  306.  306.845459  0.
  307.  308.362701  0.
  308.  309.489929  0.
  309.  310.127167  0.
  310.  311.044403  0.
  311.  312.361633  0.
  312.  313.168884  0.
  313.  313.636108  0.
  314.  312.843353  0.
  315.  311.040588  0.
  316.  309.057831  0.
  317.  307.345062  0.
  318.  306.942322  0.
  319.  308.269562  0.
  320.  309.476807  0.
  321.  310.094055  0.
  322.  310.651276  0.
  323.  311.438507  0.
  324.  313.015747  0.
  325.  313.562988  0.
  326.  312.780243  0.
  327.  311.067474  0.
  328.  308.924713  0.
  329.  307.761932  0.
  330.  306.959229  0.
  331.  308.336456  0.
  332.  309.463684  0.
  333.  310.470917  0.
  334.  310.808167  0.
  335.  311.645416  0.
  336.  313.102631  0.
  337.  313.839874  0.
  338.  313.137115  0.
  339.  311.294342  0.
  340.  309.761597  0.
  341.  307.988831  0.
  342.  307.796051  0.
  343.  309.133331  0.
  344.  310.170563  0.
  345.  311.527802  0.
  346.  312.705048  0.
  347.  313.092285  0.
  348.  314.349518  0.
  349.  314.86676  0.
  350.  314.324005  0.
  351.  312.811249  0.
  352.  310.748474  0.
  353.  308.91571  0.
  354.  308.962952  0.
  355.  310.040222  0.
  356.  311.197449  0.
  357.  312.5047  0.
  358.  312.701935  0.
  359.  313.199158  0.
  360.  314.826416  0.
  361.  314.963654  0.
  362.  314.310883  0.
  363.  312.968109  0.
  364.  310.625366  0.
  365.  308.642578  0.
  366.  308.719818  0.
  367.  309.917053  0.
  368.  311.034332  0.
  369.  312.051575  0.
  370.  312.978821  0.
  371.  313.556061  0.
  372.  314.253296  0.
  373.  315.100525  0.
  374.  314.04776  0.
  375.  312.535004  0.
  376.  310.512238  0.
  377.  308.449463  0.
  378.  308.556702  0.
  379.  310.093933  0.
  380.  311.361206  0.
  381.  311.758453  0.
  382.  312.67569  0.
  383.  313.972931  0.
  384.  315.300171  0.
  385.  315.927399  0.
  386.  314.71463  0.
  387.  312.531891  0.
  388.  310.279114  0.
  389.  308.296356  0.
  390.  308.233582  0.
  391.  309.660828  0.
  392.  310.788055  0.
  393.  311.665344  0.
  394.  312.292572  0.
  395.  313.269806  0.
  396.  314.49704  0.
  397.  314.894287  0.
  398.  314.371521  0.
  399.  312.038757  0.
  400.  309.895996  0.
  401.  307.793243  0.
  402.  307.980469  0.
  403.  308.717712  0.
  404.  309.84494  0.
  405.  311.032227  0.
  406.  311.379456  0.
  407.  312.486694  0.
  408.  313.453918  0.
  409.  314.161163  0.
  410.  313.368408  0.
  411.  311.225647  0.
  412.  309.062866  0.
  413.  307.130127  0.
  414.  307.297363  0.
  415.  308.534576  0.
  416.  309.891815  0.
  417.  311.33905  0.
  418.  311.776337  0.
  419.  312.723572  0.
  420.  313.900818  0.
  421.  314.208038  0.
  422.  313.365295  0.
  423.  311.852509  0.
  424.  309.679749  0.
  425.  307.916992  0.
  426.  307.954224  0.
  427.  309.431458  0.
  428.  310.778717  0.
  429.  311.585938  0.
  430.  312.513214  0.
  431.  313.040466  0.
  432.  314.737701  0.
  433.  314.964935  0.
  434.  314.322174  0.
  435.  312.849396  0.
  436.  310.296631  0.
  437.  308.783875  0.
  438.  308.361115  0.
  439.  310.05835  0.
  440.  311.085602  0.
  441.  312.322815  0.
  442.  313.410095  0.
  443.  314.077332  0.
  444.  314.654572  0.
  445.  315.231812  0.
  446.  314.679047  0.
  447.  313.246277  0.
  448.  310.973511  0.
  449.  308.83075  0.
  450.  308.858002  0.
  451.  309.905243  0.
  452.  311.362457  0.
  453.  312.099701  0.
