  0.001953125  4825.40625
  0.00390625  2253.79248
  0.005859375  1533.73108
  0.0078125  1209.70752
  0.009765625  1017.66888
  0.01171875  807.641174
  0.013671875  721.984497
  0.015625  704.585388
  0.017578125  607.619263
  0.01953125  586.895691
  0.021484375  557.312927
  0.0234375  444.516113
  0.025390625  466.125366
  0.02734375  472.550354
  0.029296875  460.449127
  0.03125  436.882111
  0.033203125  461.352966
  0.03515625  431.889862
  0.037109375  428.234924
  0.0390625  432.810089
  0.041015625  399.320679
  0.04296875  404.630798
  0.044921875  396.177856
  0.046875  390.676422
  0.048828125  395.033325
  0.05078125  391.163116
  0.052734375  390.422852
  0.0546875  368.547821
  0.056640625  384.777161
  0.05859375  360.832428
  0.060546875  363.827942
  0.0625  377.828308
  0.064453125  376.420288
  0.06640625  384.882385
  0.068359375  373.859253
  0.0703125  358.526917
  0.072265625  346.287109
  0.07421875  336.474152
  0.076171875  332.397705
  0.078125  380.28125
  0.080078125  436.910065
  0.08203125  613.4328
  0.083984375  568.625427
  0.0859375  379.712952
  0.087890625  401.44519
  0.08984375  412.225128
  0.091796875  382.937164
  0.09375  350.07547
  0.095703125  337.020233
  0.09765625  332.022003
  0.099609375  335.569641
  0.1015625  360.227661
  0.103515625  358.485718
  0.10546875  366.280151
  0.107421875  362.574493
  0.109375  353.833771
  0.111328125  353.447723
  0.11328125  341.289703
  0.115234375  333.828644
  0.1171875  334.411316
  0.119140625  353.991821
  0.12109375  357.782837
  0.123046875  360.760834
  0.125  354.13324
  0.126953125  344.366852
  0.12890625  334.917877
  0.130859375  344.055786
  0.1328125  342.419067
  0.134765625  346.819061
  0.13671875  356.69516
  0.138671875  357.591827
  0.140625  357.355682
  0.142578125  356.020691
  0.14453125  344.2034
  0.146484375  345.893799
  0.1484375  341.823364
  0.150390625  345.363007
  0.15234375  351.307129
  0.154296875  357.048187
  0.15625  359.74588
  0.158203125  370.638062
  0.16015625  364.489532
  0.162109375  347.940582
  0.1640625  322.117035
  0.166015625  242.096283
  0.16796875  381.004303
  0.169921875  336.332397
  0.171875  320.016876
  0.173828125  322.231232
  0.17578125  331.004944
  0.177734375  341.755737
  0.1796875  345.612183
  0.181640625  344.536224
  0.18359375  345.848145
  0.185546875  339.983673
  0.1875  347.708527
  0.189453125  338.711029
  0.19140625  341.295441
  0.193359375  342.303162
  0.1953125  345.011261
  0.197265625  341.451447
  0.19921875  346.599426
  0.201171875  351.599487
  0.203125  345.497559
  0.205078125  339.473755
  0.20703125  342.182343
  0.208984375  343.286285
  0.2109375  337.866943
  0.212890625  337.480621
  0.21484375  346.118469
  0.216796875  340.581879
  0.21875  344.385925
  0.220703125  353.994202
  0.22265625  348.779449
  0.224609375  342.658661
  0.2265625  341.159882
  0.228515625  338.834412
  0.23046875  344.161957
  0.232421875  345.59021
  0.234375  341.541107
  0.236328125  346.071442
  0.23828125  348.323273
  0.240234375  336.506775
  0.2421875  345.470123
  0.244140625  342.925293
  0.24609375  342.641144
  0.248046875  348.652832
  0.25  321.384766
  0.251953125  348.298187
  0.25390625  347.505402
  0.255859375  347.179077
  0.2578125  344.910187
  0.259765625  344.582611
  0.26171875  347.022949
  0.263671875  342.204315
  0.265625  349.833893
  0.267578125  342.472046
  0.26953125  343.941711
  0.271484375  343.531616
  0.2734375  339.551208
  0.275390625  345.66095
  0.27734375  344.47522
  0.279296875  344.005493
  0.28125  343.382538
  0.283203125  340.743713
  0.28515625  347.744324
  0.287109375  343.057434
  0.2890625  338.760803
  0.291015625  340.71283
  0.29296875  344.532227
  0.294921875  342.007141
  0.296875  346.310364
  0.298828125  347.150391
  0.30078125  345.35675
  0.302734375  341.42984
  0.3046875  346.347992
  0.306640625  340.85614
  0.30859375  338.893555
  0.310546875  340.659027
  0.3125  343.494232
  0.314453125  342.819733
  0.31640625  341.117157
  0.318359375  342.128784
  0.3203125  344.255615
  0.322265625  344.595612
  0.32421875  342.295319
  0.326171875  338.263397
  0.328125  346.777924
  0.330078125  342.251862
  0.33203125  338.668732
  0.333984375  361.257935
  0.3359375  349.375275
  0.337890625  343.490967
  0.33984375  345.722931
  0.341796875  342.933899
  0.34375  336.510712
  0.345703125  345.229004
  0.34765625  344.326813
  0.349609375  344.157227
  0.3515625  349.044983
  0.353515625  345.506073
  0.35546875  346.508453
  0.357421875  344.470337
  0.359375  341.331696
  0.361328125  340.923157
  0.36328125  344.667847
  0.365234375  346.572357
  0.3671875  347.44928
  0.369140625  349.676788
  0.37109375  345.096893
  0.373046875  344.251404
  0.375  344.449646
  0.376953125  341.402222
  0.37890625  342.586914
  0.380859375  344.876465
  0.3828125  343.316711
  0.384765625  343.687073
  0.38671875  342.246796
  0.388671875  338.070984
  0.390625  339.356506
  0.392578125  339.972198
  0.39453125  340.586792
  0.396484375  343.268616
  0.3984375  341.71817
  0.400390625  342.496155
  0.40234375  338.441803
  0.404296875  343.550079
  0.40625  346.50528
  0.408203125  344.445923
  0.41015625  341.902435
  0.412109375  345.600464
  0.4140625  341.245514
  0.416015625  345.088379
  0.41796875  342.708008
  0.419921875  345.511414
  0.421875  341.912201
  0.423828125  350.762024
  0.42578125  338.382202
  0.427734375  342.048615
  0.4296875  339.079163
  0.431640625  343.612579
  0.43359375  347.603668
  0.435546875  348.700012
  0.4375  341.701416
  0.439453125  339.048981
  0.44140625  340.730438
  0.443359375  346.52124
  0.4453125  349.45874
  0.447265625  341.628021
  0.44921875  347.250366
